,Position,phyloP,TSS,GC,C2H2 zinc finger factors,Nuclear receptors with C4 zinc fingers,Fork head/winged helix factors,T-Box factors,Basic helix-loop-helix factors (bHLH),Homeo domain factors,Basic helix-span-helix factors (bHSH),Runt domain factors,Tryptophan cluster factors,High-mobility group (HMG) domain factors,Homeo domain factors&Paired box factors,Paired box factors,Basic leucine zipper factors (bZIP)&SAND domain factors,Rel homology region (RHR) factors,Rel homology region (RHR) factors&C2H2 zinc finger factors,Tryptophan cluster factors&Homeo domain factors,Other C4 zinc finger-type factors,T-Box factors&Homeo domain factors,C2CH THAP-type zinc finger factors,Basic leucine zipper factors (bZIP),DM-type intertwined zinc finger factors,STAT domain factors,CRC domain,TATA-binding proteins,Tryptophan cluster factors&Basic helix-loop-helix factors (bHLH),ARID,SMAD/NF-1 DNA-binding domain factors,SAND domain factors,Heat shock factors,MADS box factors,Grainyhead domain factors,Other C4 zinc finger-type factors&Basic helix-loop-helix factors (bHLH),Heteromeric CCAAT-binding factors,Tryptophan cluster factors&Fork head/winged helix factors,TEA domain factors,p53 domain factors,GCM domain factors,ARID&Homeo domain factors,Homeo domain factors&High-mobility group (HMG) domain factors,label,mse,r2
layer10-head9,-0.0002724178190154427,-0.0016041710896035832,-0.0005423072988614461,0.02144204234245403,-0.0002418423066179145,-8.577570905637755e-05,0.0003081042194944679,0.00019486567158457426,7.698699176838508e-05,-2.6555220074095333e-05,1.6506673588973313e-05,-0.0005896479558342607,0.00048104610574060405,-7.742020819460678e-05,-0.004486146695172465,0.0006474321338736615,-0.008994731085511486,-0.0016336199699437815,1.0408340855860843e-17,1.0842021724855044e-17,-0.0005897378063115269,1.734723475976807e-18,0.010113849290094897,0.00045835576054999063,-0.0006107730614008834,0.00017326628391882908,0.0009285478606794821,-0.000264830951862765,4.336808689942018e-18,0.0016523599109332272,0.0002901456682283153,0.003800346354960847,0.0005962800331883284,-0.0019014598288188155,-0.0004279071873382931,0.0058240997432058616,0.0006294295462147257,-1.734723475976807e-18,-0.0008009206260114862,-0.0038751597359522193,-0.003135122827642474,0.002907657529996921,-0.003152753070918895,0.01752343346492797,0.029333349635005727,0.011522612546068345
layer10-head10,0.00032567691854213624,-0.0019449676540329148,-0.01234461513800772,0.04237985374295533,7.212550258395048e-05,-8.885193332199022e-05,0.00027974571913797185,0.00029023733068481443,0.00016463036409732843,-3.444192821683026e-05,5.490886344402796e-05,-0.000990052904924572,0.000444304542827111,0.0001080804186392811,-0.003490022745846711,0.002143354444653968,-0.00725861843761992,-0.0020322647250989177,1.6479873021779667e-17,2.47198095326695e-17,0.00042913366268009304,-1.734723475976807e-18,0.006902288216512955,0.0001585842164982736,-5.476828704333467e-06,0.00021685069251024643,0.0004509271736472756,0.003782079973982354,2.6020852139652106e-18,0.0025014550971662565,-0.0003981615591596398,0.0064399667284881,-0.0005485682968132268,-0.0026535601699384835,0.00044289834665822226,0.004823378930848014,-0.0006826339028324854,-8.673617379884035e-19,-0.0006507353780371827,0.0016054906981370083,-0.0011641765225866324,0.0030013814523519354,-0.003532620412227479,0.007673644979372702,0.025260249652592808,0.016783594187037454
layer10-head11,-0.0002174965155153563,0.0006630456764669824,0.006268283954346658,-0.05117703173898184,-0.0004890812445874387,-0.0006040373530660852,0.00015479980993157266,0.000604284824923931,-0.00012636702398489058,-4.036513649948697e-05,0.0003060191230157341,-0.000118869670884176,-1.879471330978716e-05,-6.9910610853523674e-06,-0.0015332412373341513,0.0027543153669251927,-0.007278969227342231,-0.0011886846702825282,-1.5612511283791264e-17,-1.1275702593849246e-17,-0.0011758079155659205,1.3877787807814457e-17,0.007326928580374038,7.757559780822262e-05,-0.00039909582851364747,6.496389195332315e-05,-0.002055335509400721,0.0009059422653365642,3.469446951953614e-18,0.002305876701363954,-0.00044296449316261405,-0.003138007214619456,0.0005219188775657219,-0.0004469371925961876,0.0015184611238130284,0.004529024770446046,-0.0035011495160396848,-8.673617379884035e-19,-0.0019722441936651895,-0.003090922339937111,-0.0010714877801976353,-3.5310223657341805e-05,0.0036377080616289644,-0.01993837142459057,0.04636538569518456,0.00775256040719674
layer11-head0,4.2904825402243795e-05,0.0005025830098984329,-0.003539737186409507,-0.013268374042902759,1.2233130556971555e-05,0.00010886969646531838,2.3928119317249693e-05,-2.5941236678879133e-05,-4.4651101737625326e-05,-3.90108710658863e-06,0.0001966170827542823,-0.0005395603796115041,1.76353232806537e-05,2.2177182399548344e-05,0.0010416188546778682,0.0006084678767057757,-0.0003684055975824562,2.51637875614972e-05,-3.469446951953614e-18,-2.168404344971009e-18,-0.00011737330973152858,-8.673617379884035e-19,-0.0010840394437079853,2.3733273910395015e-05,0.0023971740169789757,-1.2855227827527141e-05,5.2398601777583496e-05,0.0009505753971335855,-1.3010426069826053e-18,-0.0006102604039655374,-0.00017441683809037148,-0.0025076403242734486,0.0010489021377394743,-0.0007029404964419871,0.0007319402733836539,-0.0008193287707217001,-0.0013008004766039735,2.168404344971009e-19,-0.00030979754251937784,-0.00019218026220506733,-0.00014031167233538567,0.0005235403032926881,-0.001327786799672376,-0.012028369304648706,0.001737634845491114,0.03150097668390772
layer11-head1,0.00010340989855969349,-0.0006366133582634603,-0.004498428654859005,-0.08640587946816605,-0.00010433766578581351,-0.0007911289231553743,0.00028834951427177444,0.00039233206950296166,2.853950937390555e-05,-7.564352390059277e-05,0.00048658062221592204,-0.0006158631343336037,4.697530538623734e-05,6.109957998217269e-05,-0.002980782702950959,0.005036318410651018,-0.005595117126960147,-0.0005929753163119953,-2.2551405187698492e-17,-1.5612511283791264e-17,0.00014054580412990308,6.938893903907228e-18,0.005811996943737423,-3.8127356783088604e-05,-0.002469678868636172,0.0003850970014271879,0.00045935104396549285,-2.4636661188587858e-05,0.0,0.0028975723557345535,0.00014553441163785944,-0.000571699003711965,-0.0017452091007599986,0.00015190358806091095,-0.0009455406138272297,-0.007177220242807273,0.0014197749333162478,-1.734723475976807e-18,0.0007385542679374406,-0.002604718492375726,-0.0009596090356597709,-0.0008649730182595628,0.0018047340163179328,-0.0060540622249597095,0.02237243822835397,0.014890087355501014
layer11-head2,1.143162744574369e-06,-0.0018903218142024664,-0.006479570268573762,-0.12612089958052813,8.610679591368243e-05,-0.00046056245632884415,0.0001663771955408448,0.00035253056276655974,0.00035136024290591917,-1.700281822297195e-05,0.0016359418741864115,-0.00026617236670782823,0.00017567331758940505,0.00014615894202356104,-0.009610865598318107,0.0009136578711194507,-0.011570590663849826,-0.0005501938607632573,-3.2959746043559335e-17,-1.3877787807814457e-17,0.00032019936039665004,2.0816681711721685e-17,0.00458956385709094,-0.00018388629301112198,-0.010324188875463823,-0.00020952485979299843,0.0005239194583361473,0.003885648116366207,6.938893903907228e-18,0.0020794178930135347,-0.0005602621586229547,0.0006100029800330477,0.0003386443153285105,-0.0005376467421779954,-0.004432983128714796,-0.01019236764514471,0.0018862322868316332,-1.734723475976807e-18,0.00015053716687517612,-0.007663426511771539,-0.004217284205718188,0.0031804749530363785,0.0045253321024603214,0.03112639246659171,0.04463227541752682,0.015000079220475415
layer11-head3,-0.0001725373812996508,-0.005463416540281433,-0.0010285754088239032,0.009272283787328328,0.00019168151901350207,6.160651110999838e-05,0.00016021399547085273,0.0004584474196349301,0.000427568232407323,-8.030487871029906e-05,0.0011433378073349692,-0.0012323202950669503,0.0007116075030411458,9.785522177536275e-05,-0.001324769604613662,0.00031469110531210146,-0.009581304710923652,-0.001425196949899411,3.469446951953614e-18,1.0842021724855044e-17,0.0006690173565570493,1.734723475976807e-18,0.008882880874408893,0.0005174688479353081,-0.006733993111969745,-8.465831019785205e-05,0.001061734589116204,-0.0035731769733409733,5.204170427930421e-18,0.003255765452690693,0.0019149088626919885,0.00418474022643038,0.0011117666910273147,0.0006222500803394194,0.0005545529382797275,-0.0025618053273101203,0.004502758682902932,-1.734723475976807e-18,-0.001333688709083492,-0.007904861878477028,-0.0030729512078967987,0.002481576268942255,0.0074254317740446016,0.06208602042512428,0.03486799267796532,0.030249867856261714
layer11-head4,0.00020273899388873376,0.00012418948767725188,0.009266236870029648,-0.02532361549135472,-0.0001576917045139008,0.0004128443443272812,-0.000164158716695797,0.00023940231981998709,-1.2390012265183938e-05,2.3323085799214067e-05,0.00024965825435488263,0.00012030096501410446,6.048360724844517e-05,-0.00020856251264189887,-0.0028862475709823085,-0.00010307822350489615,-0.001983950171518385,-6.406015472199462e-05,-4.336808689942018e-18,-6.7220534694101275e-18,-0.0009462350842018223,6.938893903907228e-18,0.005429279090925222,-0.00011650807388341435,0.00644347517066569,-0.00011401196912055367,0.0011892192071010668,-0.0024070165082393916,8.673617379884035e-19,-7.648760737283931e-05,-3.9636673638335656e-05,-0.004540576292929294,-0.0005518725622754942,0.0008985271908042224,0.003411103778304262,0.001254114806906549,0.000616037332170371,-8.673617379884035e-19,-0.0004598645265685809,-0.006957135076273887,0.0013258708787677106,0.0008101274614884469,-0.0012641004215257375,0.004919224104320844,0.01008951564718065,0.016054082084446364
layer11-head5,0.00018006980103720208,-0.005630269862904052,-0.007568883768497875,-0.006479250925396285,0.0001538555204718704,-0.0001276114546287944,0.00022251979806131702,0.00015998392669123088,0.00046692888465014077,-8.823196079878637e-05,0.0013252035009049942,-0.0015663574460446903,0.0005144026900811947,0.00016071673695958744,-0.004326419783346024,-0.000310382357508271,-0.011172823839374856,-0.0019583296671159146,8.673617379884035e-19,1.474514954580286e-17,0.0010613019534815404,2.6020852139652106e-18,0.009052614296292094,0.0003189354091151705,-0.0070342918501738235,0.0003215537810544817,0.0015036613612896476,-0.000551535274731975,4.336808689942018e-18,0.003536375187262021,0.0011478150232400472,0.0037449123867201732,0.0016105406878597097,-0.0006203568697771727,-0.00044154702096010613,-0.005177620275177243,0.004091688568818293,-1.734723475976807e-18,-0.0013640369984027519,-0.010361576812021125,-0.0013054861363455243,0.0033312739640319316,0.008900001016802914,0.058839291695183,0.03375469140864257,0.0270804969304157
layer11-head6,8.802469847826233e-05,-0.005543124409817508,-0.007893652341172163,0.020625017485102915,0.00019104395855317946,-0.00027104979452671475,9.985052957360998e-05,0.0002768649757636361,0.00043369061771757547,-7.144984765755931e-05,0.0018084522492619471,-0.001195616497751584,0.0005124791859323466,0.00015556764577696146,-0.003632872027923487,0.0006913836620023184,-0.011245501561657534,-0.0013280743565097241,1.3010426069826053e-17,1.5178830414797062e-17,0.0005626238815367724,-4.336808689942018e-18,0.007012379384949338,0.0002759556004752854,-0.009844159931907851,0.00010138212964118936,0.0028421890621289146,-0.002119640016761502,2.168404344971009e-18,0.0030678310904578253,0.0011008518869515941,0.004401180861837187,-2.2537445142591944e-05,5.80041019554077e-05,-0.001038043529156727,-0.0063760887399609365,0.004628442574944725,-8.673617379884035e-19,-0.001834247318685444,-0.00936143585265949,-0.0029035585755972535,0.003069533828340699,0.0041507399942065275,0.06464007246554887,0.03463695533951416,0.031193102882548507
layer11-head7,-9.008724538839513e-05,-0.006331103598952943,0.001624076531214598,-0.006185925872334849,0.00018593192191617336,-7.99813250572558e-05,0.00021337770384017977,0.00026248750989861763,0.0005411656419555435,-8.41507483440021e-05,0.0013105347023882096,-0.0006972616540232194,0.0005881597580653403,0.0001626284994996496,-0.0021177635187062693,-0.0003769244728398491,-0.01080967952453744,-0.001419879531060512,-8.673617379884035e-19,6.5052130349130266e-18,0.00096446514430848,3.469446951953614e-18,0.008353911874800515,0.0004603795740444856,-0.008698284235256707,-4.832840468851576e-05,0.0016070978282232116,-0.002208277304457033,4.336808689942018e-18,0.004001487816427255,0.0020931087029998244,0.0017357965413696112,0.001366557925783972,0.0006170952276064317,0.0005736401028620669,-0.005464802064551632,0.00551451329182977,-1.734723475976807e-18,-0.0018484403586429728,-0.011617351111156136,-0.002061868951703249,0.002734496819039481,0.006342790840647347,0.06739506049561261,0.036783126383490156,0.030952399653542795
layer11-head8,0.00027562349182257763,-0.0066167858657832195,-0.009050834168659865,-0.0004047267876135934,0.00031013907947777296,-0.00021052218445719888,0.00015556139882906097,0.0001232201939697551,0.00048096314497186106,-0.0001036617537422885,0.0014410567515141517,-0.0015413003169975155,0.0006430726135767735,0.0001779397619324473,-0.0021602434031041456,-0.0008751699323572592,-0.012242907151963267,-0.0019628953580056326,4.336808689942018e-18,1.6479873021779667e-17,0.0014213822533131655,0.0,0.009861527002024147,0.00033314695714762584,-0.010429408794935792,0.0003075273575579022,0.0015684248827137121,-0.0009595094452654722,1.734723475976807e-18,0.005013823493199189,0.001288542851429692,0.0075044895264544,0.00028242937677806334,-0.0004969862869478951,-0.0016730486560032158,-0.008625364774640713,0.002969521107126535,-1.734723475976807e-18,-0.0011680057548626092,-0.007438809296376299,-0.0015000865605179275,0.0035422307833956335,0.00718264676112597,0.06793834700148252,0.0399263702978095,0.032654654809574746
layer11-head9,-0.00017850301485679632,-0.0016166887165818598,-0.0028661829010762675,-0.11470960833688214,4.115392001728186e-05,-0.0004270563636205872,0.00029539853842894915,-3.5444072068159206e-06,3.941627603088706e-05,-2.8503147861309017e-05,0.00042163197790869196,1.1281570604360485e-05,0.00027108201626918903,-0.00021946619822803772,-0.006070269534122593,0.00021540850351038814,-0.009717626750275255,0.0005769481882147599,-3.122502256758253e-17,-1.3877787807814457e-17,-0.000437376773431617,1.3877787807814457e-17,0.0049017935088467865,9.763855042092497e-05,-0.005781330915319997,0.00020192712523590543,-0.0009596544408437907,0.0028622386942332404,0.0,0.0036855137906597513,-0.0006332086763737833,0.0001624763224614855,-0.001299524270537231,-0.000862654384023113,-0.0008084879077353397,-0.003309035228767456,-0.000817100847499078,-1.734723475976807e-18,-0.0010992844930357926,-0.006429932659531944,-0.002600385289956973,-0.00026394572849989677,0.0005116316314707054,0.017476564743566927,0.04936831067649417,0.011575751970411274
layer11-head10,-2.6191581653872084e-05,-0.0058318145371873825,0.000949230460857619,-0.014353861953952938,7.670546297764963e-05,0.0001969749214010101,0.00014263563300705184,0.00012280939393812063,0.0004203442396894856,-7.764207787538512e-05,0.0013343856449454501,-0.0012608550937037396,0.00037164674855412016,0.00012348919093639794,-0.0028125167674943534,0.0005463280113433915,-0.010170420426066543,-0.0013985788030704098,-3.469446951953614e-18,6.071532165918825e-18,0.0011146933242124324,5.204170427930421e-18,0.007478060574439428,0.00046941595310948,-0.0068755325674310095,0.00028253323501959153,0.0014787640034534491,-0.001929485806589763,4.336808689942018e-18,0.0031320226360124826,0.001533056324861819,0.004000581874903347,0.00016102161763400727,0.0004189341970924241,-7.15632806499304e-05,-0.003356346319267856,0.00445717244611406,-8.673617379884035e-19,-0.0022173322357972817,-0.010275426180211288,-0.0015527967074352776,0.0022249557871893786,0.009631127121840657,0.06119194585014673,0.03127773473453228,0.029855250411621626
layer11-head11,-0.00019594020066117092,-0.005098996526111688,-0.007792492535239167,-0.01659885040825572,0.0005297161423122895,-0.0005611585097856785,0.00048084895984703836,-0.00015432679736998226,0.0004299271597996836,-8.83628616217065e-05,0.001662870543056206,-0.0005388675651640541,0.0006693082814989729,0.0003632743133367641,-0.012422689939647963,0.0008395045247572156,-0.013449778034489804,-0.0013741211247267145,-3.469446951953614e-18,1.214306433183765e-17,-0.00011307719450323209,4.336808689942018e-18,0.011603402927999227,0.0009476654783206307,-0.017198354862558437,0.0005630072179653007,0.002873535065607316,0.0013152128480223612,0.0,0.006835796168109965,0.0014277398551125263,-0.0011141266482299018,-0.0008028777919213695,-0.0014991289035689765,-0.003251157981661698,-0.0038103048737306517,0.0010291731669895099,-1.734723475976807e-18,-0.001052284106966413,-0.0092279188574578,-0.006447978440736207,0.0026913856843682176,0.0005681551262779788,0.06940693146368289,0.07420353329028623,0.016733379411596583
